class_desc,domain_desc,asd_desc,domaincat_desc,short_desc,watershed_desc,state_name,state_fips_code,Value,group_desc,unit_desc,prodn_practice_desc,state_ansi,freq_desc,load_time,county_ansi,statisticcat_desc,commodity_desc,agg_level_desc,end_code,county_name,zip_5,state_alpha,util_practice_desc,reference_period_desc,source_desc,location_desc,week_ending,year,country_code,county_code,CV (%),congr_district_code,region_desc,asd_code,begin_code,watershed_code,country_name,sector_desc
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",,US TOTAL,99,3.55,FIELD CROPS,$ / BU,ALL PRODUCTION PRACTICES,,MONTHLY,2012-09-27 15:15:55.000,,PRICE RECEIVED,CORN,NATIONAL,03,,,US,GRAIN,MAR,SURVEY,US TOTAL,,2010,9000,,,,,,03,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",,US TOTAL,99,3.41,FIELD CROPS,$ / BU,ALL PRODUCTION PRACTICES,,MONTHLY,2012-09-27 15:15:55.000,,PRICE RECEIVED,CORN,NATIONAL,04,,,US,GRAIN,APR,SURVEY,US TOTAL,,2010,9000,,,,,,04,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",,US TOTAL,99,3.48,FIELD CROPS,$ / BU,ALL PRODUCTION PRACTICES,,MONTHLY,2012-09-27 15:15:55.000,,PRICE RECEIVED,CORN,NATIONAL,05,,,US,GRAIN,MAY,SURVEY,US TOTAL,,2010,9000,,,,,,05,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",,US TOTAL,99,3.41,FIELD CROPS,$ / BU,ALL PRODUCTION PRACTICES,,MONTHLY,2012-09-27 15:15:55.000,,PRICE RECEIVED,CORN,NATIONAL,06,,,US,GRAIN,JUN,SURVEY,US TOTAL,,2010,9000,,,,,,06,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",,US TOTAL,99,3.49,FIELD CROPS,$ / BU,ALL PRODUCTION PRACTICES,,MONTHLY,2012-11-30 15:15:16.000,,PRICE RECEIVED,CORN,NATIONAL,07,,,US,GRAIN,JUL,SURVEY,US TOTAL,,2010,9000,,,,,,07,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",,US TOTAL,99,3.65,FIELD CROPS,$ / BU,ALL PRODUCTION PRACTICES,,MONTHLY,2012-11-30 15:15:16.000,,PRICE RECEIVED,CORN,NATIONAL,08,,,US,GRAIN,AUG,SURVEY,US TOTAL,,2010,9000,,,,,,08,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",,US TOTAL,99,4.08,FIELD CROPS,$ / BU,ALL PRODUCTION PRACTICES,,MONTHLY,2013-09-27 15:18:36.000,,PRICE RECEIVED,CORN,NATIONAL,09,,,US,GRAIN,SEP,SURVEY,US TOTAL,,2010,9000,,,,,,09,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",,US TOTAL,99,4.32,FIELD CROPS,$ / BU,ALL PRODUCTION PRACTICES,,MONTHLY,2013-09-27 15:18:36.000,,PRICE RECEIVED,CORN,NATIONAL,10,,,US,GRAIN,OCT,SURVEY,US TOTAL,,2010,9000,,,,,,10,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",,US TOTAL,99,4.55,FIELD CROPS,$ / BU,ALL PRODUCTION PRACTICES,,MONTHLY,2013-09-27 15:18:36.000,,PRICE RECEIVED,CORN,NATIONAL,11,,,US,GRAIN,NOV,SURVEY,US TOTAL,,2010,9000,,,,,,11,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",,US TOTAL,99,4.82,FIELD CROPS,$ / BU,ALL PRODUCTION PRACTICES,,MONTHLY,2013-09-27 15:18:36.000,,PRICE RECEIVED,CORN,NATIONAL,12,,,US,GRAIN,DEC,SURVEY,US TOTAL,,2010,9000,,,,,,12,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,32,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2024-06-28 15:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,01,,,US,GRAIN,JAN,SURVEY,US TOTAL,,2024,9000,,,,,,01,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,29,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2024-06-28 15:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,02,,,US,GRAIN,FEB,SURVEY,US TOTAL,,2024,9000,,,,,,02,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,29,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2024-06-28 15:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,03,,,US,GRAIN,MAR,SURVEY,US TOTAL,,2024,9000,,,,,,03,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,29,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2024-06-28 15:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,04,,,US,GRAIN,APR,SURVEY,US TOTAL,,2024,9000,,,,,,04,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,30,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2024-06-28 15:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,05,,,US,GRAIN,MAY,SURVEY,US TOTAL,,2024,9000,,,,,,05,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,43,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2024-06-28 15:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,01,,,US,GRAIN,JAN,SURVEY,US TOTAL,,2023,9000,,,,,,01,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,44,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2024-06-28 15:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,02,,,US,GRAIN,FEB,SURVEY,US TOTAL,,2023,9000,,,,,,02,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,43,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2024-06-28 15:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,03,,,US,GRAIN,MAR,SURVEY,US TOTAL,,2023,9000,,,,,,03,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,44,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2024-06-28 15:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,04,,,US,GRAIN,APR,SURVEY,US TOTAL,,2023,9000,,,,,,04,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,43,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2024-06-28 15:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,05,,,US,GRAIN,MAY,SURVEY,US TOTAL,,2023,9000,,,,,,05,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,42,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2024-06-28 15:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,06,,,US,GRAIN,JUN,SURVEY,US TOTAL,,2023,9000,,,,,,06,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,41,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2024-06-28 15:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,07,,,US,GRAIN,JUL,SURVEY,US TOTAL,,2023,9000,,,,,,07,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,38,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2024-06-28 15:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,08,,,US,GRAIN,AUG,SURVEY,US TOTAL,,2023,9000,,,,,,08,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,34,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2024-06-28 15:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,09,,,US,GRAIN,SEP,SURVEY,US TOTAL,,2023,9000,,,,,,09,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,32,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2024-06-28 15:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,10,,,US,GRAIN,OCT,SURVEY,US TOTAL,,2023,9000,,,,,,10,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,31,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2024-06-28 15:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,11,,,US,GRAIN,NOV,SURVEY,US TOTAL,,2023,9000,,,,,,11,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,32,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2024-06-28 15:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,12,,,US,GRAIN,DEC,SURVEY,US TOTAL,,2023,9000,,,,,,12,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,41,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2024-06-28 15:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,01,,,US,GRAIN,JAN,SURVEY,US TOTAL,,2022,9000,,,,,,01,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,44,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2024-06-28 15:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,02,,,US,GRAIN,FEB,SURVEY,US TOTAL,,2022,9000,,,,,,02,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,45,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2024-06-28 15:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,03,,,US,GRAIN,MAR,SURVEY,US TOTAL,,2022,9000,,,,,,03,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,48,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2024-06-28 15:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,04,,,US,GRAIN,APR,SURVEY,US TOTAL,,2022,9000,,,,,,04,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,49,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2024-06-28 15:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,05,,,US,GRAIN,MAY,SURVEY,US TOTAL,,2022,9000,,,,,,05,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,50,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2024-06-28 15:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,06,,,US,GRAIN,JUN,SURVEY,US TOTAL,,2022,9000,,,,,,06,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,48,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2024-06-28 15:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,07,,,US,GRAIN,JUL,SURVEY,US TOTAL,,2022,9000,,,,,,07,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,48,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2024-06-28 15:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,08,,,US,GRAIN,AUG,SURVEY,US TOTAL,,2022,9000,,,,,,08,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,47,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2024-06-28 15:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,09,,,US,GRAIN,SEP,SURVEY,US TOTAL,,2022,9000,,,,,,09,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,43,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2024-06-28 15:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,10,,,US,GRAIN,OCT,SURVEY,US TOTAL,,2022,9000,,,,,,10,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,43,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2024-06-28 15:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,11,,,US,GRAIN,NOV,SURVEY,US TOTAL,,2022,9000,,,,,,11,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,44,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2024-06-28 15:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,12,,,US,GRAIN,DEC,SURVEY,US TOTAL,,2022,9000,,,,,,12,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,33,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2024-06-28 15:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,01,,,US,GRAIN,JAN,SURVEY,US TOTAL,,2021,9000,,,,,,01,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,36,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2024-06-28 15:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,02,,,US,GRAIN,FEB,SURVEY,US TOTAL,,2021,9000,,,,,,02,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,38,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2024-06-28 15:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,03,,,US,GRAIN,MAR,SURVEY,US TOTAL,,2021,9000,,,,,,03,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,41,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2024-06-28 15:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,04,,,US,GRAIN,APR,SURVEY,US TOTAL,,2021,9000,,,,,,04,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,45,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2024-06-28 15:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,05,,,US,GRAIN,MAY,SURVEY,US TOTAL,,2021,9000,,,,,,05,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,46,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2024-06-28 15:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,06,,,US,GRAIN,JUN,SURVEY,US TOTAL,,2021,9000,,,,,,06,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,46,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2024-06-28 15:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,07,,,US,GRAIN,JUL,SURVEY,US TOTAL,,2021,9000,,,,,,07,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,48,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2024-06-28 15:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,08,,,US,GRAIN,AUG,SURVEY,US TOTAL,,2021,9000,,,,,,08,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,41,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2024-06-28 15:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,09,,,US,GRAIN,SEP,SURVEY,US TOTAL,,2021,9000,,,,,,09,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,37,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2024-06-28 15:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,10,,,US,GRAIN,OCT,SURVEY,US TOTAL,,2021,9000,,,,,,10,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,39,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2024-06-28 15:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,11,,,US,GRAIN,NOV,SURVEY,US TOTAL,,2021,9000,,,,,,11,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,40,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2024-06-28 15:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,12,,,US,GRAIN,DEC,SURVEY,US TOTAL,,2021,9000,,,,,,12,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,29,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2024-02-29 15:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,01,,,US,GRAIN,JAN,SURVEY,US TOTAL,,2020,9000,,,,,,01,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,29,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2024-03-28 15:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,02,,,US,GRAIN,FEB,SURVEY,US TOTAL,,2020,9000,,,,,,02,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,29,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2024-04-30 15:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,03,,,US,GRAIN,MAR,SURVEY,US TOTAL,,2020,9000,,,,,,03,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,26,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2024-05-31 15:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,04,,,US,GRAIN,APR,SURVEY,US TOTAL,,2020,9000,,,,,,04,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,25,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2024-06-28 15:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,05,,,US,GRAIN,MAY,SURVEY,US TOTAL,,2020,9000,,,,,,05,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,25,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2024-06-28 15:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,06,,,US,GRAIN,JUN,SURVEY,US TOTAL,,2020,9000,,,,,,06,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,25,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2024-06-28 15:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,07,,,US,GRAIN,JUL,SURVEY,US TOTAL,,2020,9000,,,,,,07,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,24,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2024-06-28 15:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,08,,,US,GRAIN,AUG,SURVEY,US TOTAL,,2020,9000,,,,,,08,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,26,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2024-06-28 15:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,09,,,US,GRAIN,SEP,SURVEY,US TOTAL,,2020,9000,,,,,,09,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,28,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2024-06-28 15:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,10,,,US,GRAIN,OCT,SURVEY,US TOTAL,,2020,9000,,,,,,10,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,29,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2024-06-28 15:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,11,,,US,GRAIN,NOV,SURVEY,US TOTAL,,2020,9000,,,,,,11,00000000,UNITED STATES,CROPS
